"attribute","value","url","name"
"Location","Hall of Valor, Sovngarde","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Level","30","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"RefID","00029C1B","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Health","388","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Stamina","147","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Primary Skills","Heavy Armor, One-handed, Archery, Block","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Class Details","CombatWarrior1H","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Essential","Yes","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Faction(s)","FavorExcludedFaction; MQ304SovngardeHeroFaction; MQSovngardeSparringFaction; Override normal combat dialogue","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Class","Warrior","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"BaseID","000F1A4A","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye","Olaf One-Eye(RefID: 00029C1B)(lore page)"
"Location","Random Encounter","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"Race","Orc","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"Level","Radiant (1-25)","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"RefID","N/A","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"Health","35-489","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"Magicka","25","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"Stamina","70-246","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"Primary Skills","One-handed, Two-handed, Block, Light Armor","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"Class","Bandit","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"BaseID","00062128","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Old_Orc","Old Orc"
"Home City","Whiterun","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"House","House of Clan Battle-Born","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Level","4","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"RefID","0001A687","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Health","85","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Stamina","60","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Primary Skills","One-handed, Two-handed","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Class Details","CombatWarrior1H","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Essential","Yes","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Faction(s)","CrimeFactionWhiterun; TownWhiterunFaction; Whiterun House Battle-Born Faction","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Class","Warrior","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"BaseID","00013BB4","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Olfrid_Battle-Born","Olfrid Battle-Born(RefID: 0001A687)"
"Added by","Dawnguard","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Location","Dayspring Canyon, outside of Fort Dawnguard","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Level","PC×1 (range=5-25)","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"RefID","xx010DEA","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Health","50+(PC-1)×11","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Stamina","50+(PC-1)×4","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Primary Skills","One-handed, Two-handed, Block, Light Armor","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Morality","Any Crime","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Protected","Yes","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Faction(s)","CrimeFactionRift; DLC1HunterFaction; dialogue faction for exterior Dawnguard NPCs","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Class","Bandit","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"BaseID","xx010DE7","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Ollrod","Ollrod(RefID: xx010DEA)"
"Stronghold","Mor Khazgur","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"Race","Orc","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"Level","6","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"RefID","0005B686","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"Health","100","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"Stamina","125","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"Primary Skills","Archery, Block, Heavy Armor, Light Armor, One-handed","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"Faction(s)","Blood-Kin of the Orcs; GuardFaction; TownMorKhazgurFaction; Tribal Orcs","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"Class","Ranger","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"BaseID","0001995B","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Olur","Olur(RefID: 0005B686)"
"Home City","Markarth","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Location","The Warrens","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Race","Breton","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Level","6","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"RefID","000198FC","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Health","50","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Marry","Yes","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Faction(s)","CrimeFactionReach; Favor013QuestGiverFaction; MarkarthOmluagFaction; MarkarthSmelterWorkersFaction; MarkarthWarrensTenantsFaction; PotentialMarriageFaction; TownMarkarthFaction","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Class","Citizen","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"BaseID","000133AE","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Omluag","Omluag(RefID: 000198FC)"
"Location","Understone Keep","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Race","High Elf","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Level","PC×1 (range=6-25)","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"RefID","0001990D","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Health","50+(PC-1)×8.3","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Magicka","50+(PC-1)×6.7","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Primary Skills","Destruction, Restoration, Alteration, Sneak","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Class Details","CombatMageDestruction","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Faction(s)","CrimeFactionReach; Imperial Government; Imperial Justiciar Faction; JobJusticiar; MarkarthKeepFaction; Ruling Government; Thalmor; Thieves Guild No Pickpocketing Faction; TownMarkarthFaction","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Class","Destruction Mage","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"BaseID","000133AF","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Ondolemar","Ondolemar(RefID: 0001990D)"
"Home City","Winterhold","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Location","College of WinterholdHall of Attainment","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Level","PC×1 (range=6-30)","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"RefID","0001C1A2","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Health","50+(PC-1)×8.3","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Magicka","150+(PC-1)×5","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Stamina","50+(PC-1)×1.7","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Primary Skills","Destruction, Illusion, One-handed, Heavy Armor","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Perks","Augmented Shock (rank 1); Regeneration","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Class Details","CombatSorcerer","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Morality","Any Crime","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Protected","Yes, once Under Saarthal has been started","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Marry","Yes","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"StewardHF","Yes","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Faction(s)","College of Winterhold 0(Student); CrimeFactionWinterhold; PotentialFollowerFaction; PotentialMarriageFaction","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Class","Sorcerer","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"BaseID","0001C194","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Follower","Yes","https://en.uesp.net/wiki/Skyrim:Onmund","Onmund(RefID: 0001C1A2)"
"Race","Orc","https://en.uesp.net/wiki/Skyrim:Orc_(dead)","Orc(lore page)"
"Level","1","https://en.uesp.net/wiki/Skyrim:Orc_(dead)","Orc(lore page)"
"RefID","N/A","https://en.uesp.net/wiki/Skyrim:Orc_(dead)","Orc(lore page)"
"Health","0 (Dead)","https://en.uesp.net/wiki/Skyrim:Orc_(dead)","Orc(lore page)"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Orc_(dead)","Orc(lore page)"
"Respawns","Yes","https://en.uesp.net/wiki/Skyrim:Orc_(dead)","Orc(lore page)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Orc_(dead)","Orc(lore page)"
"Class","Farmer","https://en.uesp.net/wiki/Skyrim:Orc_(dead)","Orc(lore page)"
"BaseID","000457FD","https://en.uesp.net/wiki/Skyrim:Orc_(dead)","Orc(lore page)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Orc_(dead)","Orc(lore page)"
"Race","Orc","https://en.uesp.net/wiki/Skyrim:Orc_Hunter","Orc Hunter"
"Level","1","https://en.uesp.net/wiki/Skyrim:Orc_Hunter","Orc Hunter"
"RefID","N/A","https://en.uesp.net/wiki/Skyrim:Orc_Hunter","Orc Hunter"
"Respawns","Yes","https://en.uesp.net/wiki/Skyrim:Orc_Hunter","Orc Hunter"
"Faction(s)","BanditFaction","https://en.uesp.net/wiki/Skyrim:Orc_Hunter","Orc Hunter"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Orc_Hunter","Orc Hunter"
"Class","Bandit Archer","https://en.uesp.net/wiki/Skyrim:Orc_Hunter","Orc Hunter"
"BaseID","000D9447","https://en.uesp.net/wiki/Skyrim:Orc_Hunter","Orc Hunter"
"Location","Bthardamz Arcanex","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Race","Wood Elf","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Level","PC×1.2 (range=10-40)","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"RefID","00045F8E","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Health","300+(PC-1.2)×10","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Magicka","300+(PC-1.2)×4","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Stamina","75+(PC-1.2)×4","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Primary Skills","Destruction, Heavy Armor, One-handed, Restoration","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Perks","Extra Damage 2; Reduced Damage 0.5","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Class Details","CombatSpellsword","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Faction(s)","The Afflicted","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Class","Spellsword","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"BaseID","00045F78","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Orchendor","Orchendor(RefID: 00045F8E)"
"Location","Nightcaller Temple","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"Race","Orc","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"Level","Radiant (1-25)","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"RefID","N/A","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"Health","Radiant (35-489)","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"Magicka","25","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"Stamina","Radiant (70-246)","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"Morality","Any Crime","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"Faction(s)","DA16OrcAmbushFaction","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"Class","Bandit","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"BaseID","0009DDCE","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"Aggression","Very Aggressive","https://en.uesp.net/wiki/Skyrim:Orcish_Invader","Orcish Invader"
"Home Town","Riverwood","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Store","Sleeping Giant Inn","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Level","4","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"RefID","00013486","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Gold","100","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Sells","See Sleeping Giant Inn","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Buys","Food, Ingredients, Raw Food","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Health","75","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Stamina","60","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Primary Skills","Speech, Two-handed","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Morality","Violence Against Enemies","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Faction(s)","CrimeFactionWhiterun; JobInnkeeperFaction; JobMerchantFaction; Riverwood Sleeping Giant Inn Faction; ServicesRiverwoodSleepingGiantInn; TownRiverwoodFaction","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Class","Food Vendor","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"BaseID","00013479","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Magicka","60","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Orgnar","Orgnar(RefID: 00013486)"
"Home City","Riften","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"Location","Riften Warehouse","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"Race","Dark Elf","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"Level","Radiant (1-25)","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"RefID","N/A","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"Health","35-489","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"Magicka","25","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"Stamina","70-246","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"Morality","Any Crime","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"Faction(s)","RiftenSkoomaDealerFactionEnemy","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"Class","Bandit","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"BaseID","00085D44","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"Aggression","Very Aggressive","https://en.uesp.net/wiki/Skyrim:Orini_Dral","Orini Dral"
"Added by","Dawnguard","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Location","Volkihar Keep","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Level","PC×1","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"RefID","xx0033AD","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Health","50+(PC-1)×11","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Stamina","50+(PC-1)×4","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Primary Skills","Archery, Light Armor, One-handed, Sneak","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Race Details","Vampire, Undead","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Morality","Any Crime","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Essential","Yes, if on the Dawnguard side only until Kindred Judgment","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Faction(s)","DLC1VampireCrimeFaction; DLC1VampireFaction; Gets dialogue pointing player to radiant quests","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Class","Bandit Archer","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"BaseID","xx003361","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Orthjolf","Orthjolf(RefID: xx0033AD)"
"Location","Fellglow Keep Dungeons","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"Race","High Elf","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"Level","PC×1 (range=4-10)","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"RefID","0002A389","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"Health","100+(PC-1)×8.3","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"Magicka","100+(PC-1)×6.7","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"Primary Skills","Destruction, Restoration, Alteration, Conjuration","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"Class Details","CombatMageElemental","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"Class","Fire/Frost/Shock Mage","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"BaseID","0002A388","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Orthorn","Orthorn(RefID: 0002A389)"
"Home City","Windhelm","https://en.uesp.net/wiki/Skyrim:Orthus_Endario","Orthus Endario(RefID: 0001B13D)"
