"attribute","value","url","name"
"Race","Imperial","https://en.uesp.net/wiki/Morrowind:Arius_Rulician","Arius Rulician (arius rulician)"
"Level","4","https://en.uesp.net/wiki/Morrowind:Arius_Rulician","Arius Rulician (arius rulician)"
"Health","76","https://en.uesp.net/wiki/Morrowind:Arius_Rulician","Arius Rulician (arius rulician)"
"Alarm","90","https://en.uesp.net/wiki/Morrowind:Arius_Rulician","Arius Rulician (arius rulician)"
"Faction(s)","Talos Cult","https://en.uesp.net/wiki/Morrowind:Arius_Rulician","Arius Rulician (arius rulician)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Arius_Rulician","Arius Rulician (arius rulician)"
"Class","Warrior","https://en.uesp.net/wiki/Morrowind:Arius_Rulician","Arius Rulician (arius rulician)"
"Magicka","84","https://en.uesp.net/wiki/Morrowind:Arius_Rulician","Arius Rulician (arius rulician)"
"Fight","50","https://en.uesp.net/wiki/Morrowind:Arius_Rulician","Arius Rulician (arius rulician)"
"Location","Ashamanu Camp","https://en.uesp.net/wiki/Morrowind:Arlowe","Arlowe (arlowe)"
"Race","Imperial","https://en.uesp.net/wiki/Morrowind:Arlowe","Arlowe (arlowe)"
"Level","7","https://en.uesp.net/wiki/Morrowind:Arlowe","Arlowe (arlowe)"
"Health","0 (Dead)","https://en.uesp.net/wiki/Morrowind:Arlowe","Arlowe (arlowe)"
"Alarm","0","https://en.uesp.net/wiki/Morrowind:Arlowe","Arlowe (arlowe)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Arlowe","Arlowe (arlowe)"
"Class","Pauper","https://en.uesp.net/wiki/Morrowind:Arlowe","Arlowe (arlowe)"
"Magicka","90","https://en.uesp.net/wiki/Morrowind:Arlowe","Arlowe (arlowe)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Arlowe","Arlowe (arlowe)"
"Location","Buckmoth Legion Fort","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Race","Breton","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Level","15","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Training","Mysticism (62)Restoration (62)Alteration (58)","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Gold","250","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Buys","Ingredients
 Potions","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Ingredients
 Potions","","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Spells","","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Health","107","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Alarm","100","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Faction(s)","Imperial Legion Agent(Agent)","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Class","Healer Service","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Mercantile","Novice (10)","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Magicka","33","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Arnand_Liric","Arnand Liric (arnand liric)"
"Added by","Siege at Firemoth","https://en.uesp.net/wiki/Morrowind:Aronil","Aronil (Firemoth_Mage)"
"Home Town","Seyda Neen","https://en.uesp.net/wiki/Morrowind:Aronil","Aronil (Firemoth_Mage)"
"Location","Docks","https://en.uesp.net/wiki/Morrowind:Aronil","Aronil (Firemoth_Mage)"
"Race","High Elf","https://en.uesp.net/wiki/Morrowind:Aronil","Aronil (Firemoth_Mage)"
"Level","12","https://en.uesp.net/wiki/Morrowind:Aronil","Aronil (Firemoth_Mage)"
"Health","180","https://en.uesp.net/wiki/Morrowind:Aronil","Aronil (Firemoth_Mage)"
"Alarm","0","https://en.uesp.net/wiki/Morrowind:Aronil","Aronil (Firemoth_Mage)"
"Follower","During Siege at Firemoth, and optionally for longer","https://en.uesp.net/wiki/Morrowind:Aronil","Aronil (Firemoth_Mage)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Aronil","Aronil (Firemoth_Mage)"
"Class","Battlemage","https://en.uesp.net/wiki/Morrowind:Aronil","Aronil (Firemoth_Mage)"
"Magicka","500","https://en.uesp.net/wiki/Morrowind:Aronil","Aronil (Firemoth_Mage)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Aronil","Aronil (Firemoth_Mage)"
"Home Town","Seyda Neen","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Store","Arrille's Tradehouse","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Race","High Elf","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Level","15","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Gold","800","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Buys","Armor
 Clothing
 Weapons
 Ingredients
 Potions
 Books


 Thieves Tools
 Lights
 Apparatus
 Repair Tools
 Misc. Items
 Magic Items","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Armor
 Clothing
 Weapons
 Ingredients
 Potions
 Books","Thieves Tools
 Lights
 Apparatus
 Repair Tools
 Misc. Items
 Magic Items","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Spells","","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Health","141","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Alarm","100","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Class","Trader Service","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Mercantile","Apprentice (20)","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Magicka","42","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Arrille","Arrille (arrille)"
"Location","Esutanamus, Shrine","https://en.uesp.net/wiki/Morrowind:Arrinis_Cerunia","Arrinis Cerunia (arrinis cerunia)"
"Race","Imperial","https://en.uesp.net/wiki/Morrowind:Arrinis_Cerunia","Arrinis Cerunia (arrinis cerunia)"
"Level","10","https://en.uesp.net/wiki/Morrowind:Arrinis_Cerunia","Arrinis Cerunia (arrinis cerunia)"
"Training","Speechcraft (58)Light Armor (54)Sneak (48)","https://en.uesp.net/wiki/Morrowind:Arrinis_Cerunia","Arrinis Cerunia (arrinis cerunia)"
"Health","86","https://en.uesp.net/wiki/Morrowind:Arrinis_Cerunia","Arrinis Cerunia (arrinis cerunia)"
"Alarm","0","https://en.uesp.net/wiki/Morrowind:Arrinis_Cerunia","Arrinis Cerunia (arrinis cerunia)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Arrinis_Cerunia","Arrinis Cerunia (arrinis cerunia)"
"Class","Agent","https://en.uesp.net/wiki/Morrowind:Arrinis_Cerunia","Arrinis Cerunia (arrinis cerunia)"
"Magicka","100","https://en.uesp.net/wiki/Morrowind:Arrinis_Cerunia","Arrinis Cerunia (arrinis cerunia)"
"Fight","90","https://en.uesp.net/wiki/Morrowind:Arrinis_Cerunia","Arrinis Cerunia (arrinis cerunia)"
"Home City","Ald'ruhn","https://en.uesp.net/wiki/Morrowind:Arsyn_Salas","Arsyn Salas (arsyn salas)"
"Location","Sarethi Manor","https://en.uesp.net/wiki/Morrowind:Arsyn_Salas","Arsyn Salas (arsyn salas)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Arsyn_Salas","Arsyn Salas (arsyn salas)"
"Level","7","https://en.uesp.net/wiki/Morrowind:Arsyn_Salas","Arsyn Salas (arsyn salas)"
"Health","72","https://en.uesp.net/wiki/Morrowind:Arsyn_Salas","Arsyn Salas (arsyn salas)"
"Alarm","0","https://en.uesp.net/wiki/Morrowind:Arsyn_Salas","Arsyn Salas (arsyn salas)"
"Faction(s)","Morag Tong Thrall(Thrall)","https://en.uesp.net/wiki/Morrowind:Arsyn_Salas","Arsyn Salas (arsyn salas)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Arsyn_Salas","Arsyn Salas (arsyn salas)"
"Class","Assassin","https://en.uesp.net/wiki/Morrowind:Arsyn_Salas","Arsyn Salas (arsyn salas)"
"Magicka","116","https://en.uesp.net/wiki/Morrowind:Arsyn_Salas","Arsyn Salas (arsyn salas)"
"Fight","90","https://en.uesp.net/wiki/Morrowind:Arsyn_Salas","Arsyn Salas (arsyn salas)"
"Location","Dren Plantation","https://en.uesp.net/wiki/Morrowind:Arver_Rethul","Arver Rethul (Arver Rethul)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Arver_Rethul","Arver Rethul (Arver Rethul)"
"Level","15","https://en.uesp.net/wiki/Morrowind:Arver_Rethul","Arver Rethul (Arver Rethul)"
"Training","Athletics (61)Block (56)Long Blade (46)","https://en.uesp.net/wiki/Morrowind:Arver_Rethul","Arver Rethul (Arver Rethul)"
"Health","135","https://en.uesp.net/wiki/Morrowind:Arver_Rethul","Arver Rethul (Arver Rethul)"
"Alarm","90","https://en.uesp.net/wiki/Morrowind:Arver_Rethul","Arver Rethul (Arver Rethul)"
"Faction(s)","Thieves Guild 6(Captain)","https://en.uesp.net/wiki/Morrowind:Arver_Rethul","Arver Rethul (Arver Rethul)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Arver_Rethul","Arver Rethul (Arver Rethul)"
"Class","Drillmaster Service","https://en.uesp.net/wiki/Morrowind:Arver_Rethul","Arver Rethul (Arver Rethul)"
"Magicka","122","https://en.uesp.net/wiki/Morrowind:Arver_Rethul","Arver Rethul (Arver Rethul)"
"Fight","50","https://en.uesp.net/wiki/Morrowind:Arver_Rethul","Arver Rethul (Arver Rethul)"
"Location","Indarys Manor","https://en.uesp.net/wiki/Morrowind:Arvs_Raram","Arvs Raram (arvs raram)"
"House","Raram's House","https://en.uesp.net/wiki/Morrowind:Arvs_Raram","Arvs Raram (arvs raram)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Arvs_Raram","Arvs Raram (arvs raram)"
"Level","13","https://en.uesp.net/wiki/Morrowind:Arvs_Raram","Arvs Raram (arvs raram)"
"Training","Long Blade (58)Axe (53)Blunt Weapon (53)","https://en.uesp.net/wiki/Morrowind:Arvs_Raram","Arvs Raram (arvs raram)"
"Health","154","https://en.uesp.net/wiki/Morrowind:Arvs_Raram","Arvs Raram (arvs raram)"
"Alarm","90","https://en.uesp.net/wiki/Morrowind:Arvs_Raram","Arvs Raram (arvs raram)"
"Faction(s)","House Redoran Lawman(Lawman)","https://en.uesp.net/wiki/Morrowind:Arvs_Raram","Arvs Raram (arvs raram)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Arvs_Raram","Arvs Raram (arvs raram)"
"Class","Master-at-Arms","https://en.uesp.net/wiki/Morrowind:Arvs_Raram","Arvs Raram (arvs raram)"
"Magicka","100","https://en.uesp.net/wiki/Morrowind:Arvs_Raram","Arvs Raram (arvs raram)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Arvs_Raram","Arvs Raram (arvs raram)"
"Home City","Vivec, Telvanni Canton","https://en.uesp.net/wiki/Morrowind:Arvyn_Llerayn","Arvyn Llerayn (arvyn llerayn)"
"Location","The Lizard's Head","https://en.uesp.net/wiki/Morrowind:Arvyn_Llerayn","Arvyn Llerayn (arvyn llerayn)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Arvyn_Llerayn","Arvyn Llerayn (arvyn llerayn)"
"Level","9","https://en.uesp.net/wiki/Morrowind:Arvyn_Llerayn","Arvyn Llerayn (arvyn llerayn)"
"Training","Destruction (57)Mysticism (52)Alteration (47)","https://en.uesp.net/wiki/Morrowind:Arvyn_Llerayn","Arvyn Llerayn (arvyn llerayn)"
"Health","82","https://en.uesp.net/wiki/Morrowind:Arvyn_Llerayn","Arvyn Llerayn (arvyn llerayn)"
"Alarm","100","https://en.uesp.net/wiki/Morrowind:Arvyn_Llerayn","Arvyn Llerayn (arvyn llerayn)"
"Faction(s)","House Telvanni Retainer(Retainer)","https://en.uesp.net/wiki/Morrowind:Arvyn_Llerayn","Arvyn Llerayn (arvyn llerayn)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Arvyn_Llerayn","Arvyn Llerayn (arvyn llerayn)"
"Class","Mage","https://en.uesp.net/wiki/Morrowind:Arvyn_Llerayn","Arvyn Llerayn (arvyn llerayn)"
"Magicka","128","https://en.uesp.net/wiki/Morrowind:Arvyn_Llerayn","Arvyn Llerayn (arvyn llerayn)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Arvyn_Llerayn","Arvyn Llerayn (arvyn llerayn)"
"Home Town","Tel Vos","https://en.uesp.net/wiki/Morrowind:Aryon","Aryon (aryon)(lore page)"
"Location","Aryon's Chambers","https://en.uesp.net/wiki/Morrowind:Aryon","Aryon (aryon)(lore page)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Aryon","Aryon (aryon)(lore page)"
"Level","31","https://en.uesp.net/wiki/Morrowind:Aryon","Aryon (aryon)(lore page)"
"Health","198","https://en.uesp.net/wiki/Morrowind:Aryon","Aryon (aryon)(lore page)"
"Alarm","90","https://en.uesp.net/wiki/Morrowind:Aryon","Aryon (aryon)(lore page)"
"Faction(s)","House Telvanni Master(Master)","https://en.uesp.net/wiki/Morrowind:Aryon","Aryon (aryon)(lore page)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Aryon","Aryon (aryon)(lore page)"
"Class","Sorcerer","https://en.uesp.net/wiki/Morrowind:Aryon","Aryon (aryon)(lore page)"
"Magicka","200","https://en.uesp.net/wiki/Morrowind:Aryon","Aryon (aryon)(lore page)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Aryon","Aryon (aryon)(lore page)"
"Home Town","Gnisis","https://en.uesp.net/wiki/Morrowind:Asha-Ammu_Kutebani","Asha-Ammu Kutebani (asha-ammu kutebani)"
"Location","Madach Tradehouse","https://en.uesp.net/wiki/Morrowind:Asha-Ammu_Kutebani","Asha-Ammu Kutebani (asha-ammu kutebani)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Asha-Ammu_Kutebani","Asha-Ammu Kutebani (asha-ammu kutebani)"
"Level","5","https://en.uesp.net/wiki/Morrowind:Asha-Ammu_Kutebani","Asha-Ammu Kutebani (asha-ammu kutebani)"
"Training","Athletics (46)Long Blade (46)Block (41)","https://en.uesp.net/wiki/Morrowind:Asha-Ammu_Kutebani","Asha-Ammu Kutebani (asha-ammu kutebani)"
"Health","75","https://en.uesp.net/wiki/Morrowind:Asha-Ammu_Kutebani","Asha-Ammu Kutebani (asha-ammu kutebani)"
"Alarm","90","https://en.uesp.net/wiki/Morrowind:Asha-Ammu_Kutebani","Asha-Ammu Kutebani (asha-ammu kutebani)"
"Faction(s)","Imperial Legion Spearman(Spearman)","https://en.uesp.net/wiki/Morrowind:Asha-Ammu_Kutebani","Asha-Ammu Kutebani (asha-ammu kutebani)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Asha-Ammu_Kutebani","Asha-Ammu Kutebani (asha-ammu kutebani)"
"Class","Scout","https://en.uesp.net/wiki/Morrowind:Asha-Ammu_Kutebani","Asha-Ammu Kutebani (asha-ammu kutebani)"
"Magicka","88","https://en.uesp.net/wiki/Morrowind:Asha-Ammu_Kutebani","Asha-Ammu Kutebani (asha-ammu kutebani)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Asha-Ammu_Kutebani","Asha-Ammu Kutebani (asha-ammu kutebani)"
"Home Town","Zainab Camp","https://en.uesp.net/wiki/Morrowind:Ashibaal","Ashibaal (ashibaal)"
"House","Ashibaal's Yurt","https://en.uesp.net/wiki/Morrowind:Ashibaal","Ashibaal (ashibaal)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Ashibaal","Ashibaal (ashibaal)"
"Level","12","https://en.uesp.net/wiki/Morrowind:Ashibaal","Ashibaal (ashibaal)"
"Health","134","https://en.uesp.net/wiki/Morrowind:Ashibaal","Ashibaal (ashibaal)"
"Alarm","90","https://en.uesp.net/wiki/Morrowind:Ashibaal","Ashibaal (ashibaal)"
"Essential","Unofficially","https://en.uesp.net/wiki/Morrowind:Ashibaal","Ashibaal (ashibaal)"
"Faction(s)","Ashlanders Gulakhan(Gulakhan)","https://en.uesp.net/wiki/Morrowind:Ashibaal","Ashibaal (ashibaal)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Ashibaal","Ashibaal (ashibaal)"
"Class","Champion","https://en.uesp.net/wiki/Morrowind:Ashibaal","Ashibaal (ashibaal)"
"Magicka","25","https://en.uesp.net/wiki/Morrowind:Ashibaal","Ashibaal (ashibaal)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Ashibaal","Ashibaal (ashibaal)"
"Home Town","Erabenimsun Camp","https://en.uesp.net/wiki/Morrowind:Ashu-Ahhe","Ashu-Ahhe (ashu-ahhe)"
"House","Ashu-Ahhe's Yurt","https://en.uesp.net/wiki/Morrowind:Ashu-Ahhe","Ashu-Ahhe (ashu-ahhe)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Ashu-Ahhe","Ashu-Ahhe (ashu-ahhe)"
"Level","15","https://en.uesp.net/wiki/Morrowind:Ashu-Ahhe","Ashu-Ahhe (ashu-ahhe)"
"Health","153","https://en.uesp.net/wiki/Morrowind:Ashu-Ahhe","Ashu-Ahhe (ashu-ahhe)"
"Alarm","90","https://en.uesp.net/wiki/Morrowind:Ashu-Ahhe","Ashu-Ahhe (ashu-ahhe)"
"Faction(s)","Ashlanders Clanholder(Clanholder)","https://en.uesp.net/wiki/Morrowind:Ashu-Ahhe","Ashu-Ahhe (ashu-ahhe)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Ashu-Ahhe","Ashu-Ahhe (ashu-ahhe)"
"Class","Champion","https://en.uesp.net/wiki/Morrowind:Ashu-Ahhe","Ashu-Ahhe (ashu-ahhe)"
"Magicka","102","https://en.uesp.net/wiki/Morrowind:Ashu-Ahhe","Ashu-Ahhe (ashu-ahhe)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Ashu-Ahhe","Ashu-Ahhe (ashu-ahhe)"
"Home Town","Gnisis","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Location","Outside","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Level","9","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Other","Repairs","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Gold","700","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Buys","Armor
 Weapons


 Repair Tools","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Armor
 Weapons","Repair Tools","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Health","116","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Alarm","100","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Class","Smith","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Mercantile","Apprentice (18)","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Magicka","92","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Ashuma-Nud_Matluberib","Ashuma-Nud Matluberib (ashuma-nud matluberib)"
"Home Town","Zainab Camp","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"House","Ashur-Dan's Yurt","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Level","12","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Other","Repairs","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Gold","300","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Buys","Armor
 Clothing
 Weapons
 Ingredients
 Potions
 Books


 Lights
 Repair Tools
 Misc. Items
 Magic Items","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Armor
 Clothing
 Weapons
 Ingredients
 Potions
 Books","Lights
 Repair Tools
 Misc. Items
 Magic Items","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Health","129","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Alarm","90","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Essential","Unofficially","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Faction(s)","Ashlanders Brother(Brother)","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Class","Trader Service","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Mercantile","Novice (10)","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Magicka","29","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Ashur-Dan","Ashur-Dan (ashur-dan)"
"Home Town","Erabenimsun Camp","https://en.uesp.net/wiki/Morrowind:Assaba-Bentus","Assaba-Bentus (assaba-bentus)"
"Location","Outside, [13,-1]","https://en.uesp.net/wiki/Morrowind:Assaba-Bentus","Assaba-Bentus (assaba-bentus)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Assaba-Bentus","Assaba-Bentus (assaba-bentus)"
"Level","9","https://en.uesp.net/wiki/Morrowind:Assaba-Bentus","Assaba-Bentus (assaba-bentus)"
"Health","87","https://en.uesp.net/wiki/Morrowind:Assaba-Bentus","Assaba-Bentus (assaba-bentus)"
"Alarm","0","https://en.uesp.net/wiki/Morrowind:Assaba-Bentus","Assaba-Bentus (assaba-bentus)"
"Follower","During Rescue Jocien Ancois","https://en.uesp.net/wiki/Morrowind:Assaba-Bentus","Assaba-Bentus (assaba-bentus)"
"Faction(s)","Ashlanders Initiate(Initiate)","https://en.uesp.net/wiki/Morrowind:Assaba-Bentus","Assaba-Bentus (assaba-bentus)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Assaba-Bentus","Assaba-Bentus (assaba-bentus)"
"Class","Hunter","https://en.uesp.net/wiki/Morrowind:Assaba-Bentus","Assaba-Bentus (assaba-bentus)"
"Magicka","92","https://en.uesp.net/wiki/Morrowind:Assaba-Bentus","Assaba-Bentus (assaba-bentus)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Assaba-Bentus","Assaba-Bentus (assaba-bentus)"
"Location","West Gash Region (-13,12)","https://en.uesp.net/wiki/Morrowind:Assamanut_Sonnerralit","Assamanut Sonnerralit (assamanut sonnerralit)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Assamanut_Sonnerralit","Assamanut Sonnerralit (assamanut sonnerralit)"
"Level","5","https://en.uesp.net/wiki/Morrowind:Assamanut_Sonnerralit","Assamanut Sonnerralit (assamanut sonnerralit)"
"Training","Athletics (46)Long Blade (46)Block (41)","https://en.uesp.net/wiki/Morrowind:Assamanut_Sonnerralit","Assamanut Sonnerralit (assamanut sonnerralit)"
"Health","75","https://en.uesp.net/wiki/Morrowind:Assamanut_Sonnerralit","Assamanut Sonnerralit (assamanut sonnerralit)"
"Alarm","0","https://en.uesp.net/wiki/Morrowind:Assamanut_Sonnerralit","Assamanut Sonnerralit (assamanut sonnerralit)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Assamanut_Sonnerralit","Assamanut Sonnerralit (assamanut sonnerralit)"
"Class","Scout","https://en.uesp.net/wiki/Morrowind:Assamanut_Sonnerralit","Assamanut Sonnerralit (assamanut sonnerralit)"
"Magicka","88","https://en.uesp.net/wiki/Morrowind:Assamanut_Sonnerralit","Assamanut Sonnerralit (assamanut sonnerralit)"
"Fight","90","https://en.uesp.net/wiki/Morrowind:Assamanut_Sonnerralit","Assamanut Sonnerralit (assamanut sonnerralit)"
"Home Town","Ahemmusa Camp","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"House","Assamma-Idan's Yurt","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"Race","Dark Elf","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"Level","14","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"Training","Athletics (60)Long Blade (60)Block (54)","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"Health","143","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"Alarm","90","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"Essential","Unofficially","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"Faction(s)","Ashlanders Initiate(Initiate)","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"Gender","Male","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"Class","Scout","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"Magicka","108","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"Fight","30","https://en.uesp.net/wiki/Morrowind:Assamma-Idan","Assamma-Idan (assamma-idan)"
"Location","Ghostgate (2,4)","https://en.uesp.net/wiki/Morrowind:Assantus_Hansar","Assantus Hansar (assantushansar)"
